"","A0","A1","A2","A4","A5","A6","A7","A8","A9","A10","A11","A12","B0","B1","B2","B3","B4","B5","B6","B7","B8","B9","B10","B12","C0","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C12","D0","D1","D2","D3","D4","D5","D6","D7","D8","D9","D10","D11"
"isogroup4396",7.79628430019462,5.83637331764988,5.81846786361156,5.764770514312,5.23899791394567,5.84206166744737,5.6041309593116,5.23878239159523,5.93014745511085,5.9335317157873,6.67000196570388,6.8028882851766,7.80616859331495,5.63050036220334,5.83652306843306,5.87323533273203,5.76993454574855,5.26440718466351,5.79145772711148,6.30229711942741,6.43618986759754,6.1109363536312,6.18674392476982,6.85285130263221,7.75701228799113,5.77627387304198,5.48320079469337,5.28988154316156,5.35007296431218,5.01426437910371,5.81705598423425,6.70332074170506,6.01364760984702,6.27728188853382,5.79542728546519,6.54625236087053,7.68039458696747,5.37032187109282,6.0681532689507,5.420761839309,5.84115951842636,5.93630096544443,6.21877777050557,6.32084780003834,6.05482099718026,5.67208494685058,6.87143105314371,6.39569466368036
"isogroup424",3.49176147038595,3.50891018750845,3.96866280497383,3.33898793135517,3.24602315493437,3.29181618586611,3.31483986167134,3.47723922618491,3.75192743675109,3.31909793438605,3.54389299387106,3.97414212688108,4.48598448752933,3.28706179329758,4.06908189918842,3.97443757305785,4.02237837679314,3.30175145624281,3.51971959532007,2.18257872794332,3.61883289740003,3.17768398956367,3.75992598034314,4.02460169681436,3.86453366574598,3.02635458850539,3.63936779489742,3.80054022253521,3.24963621865491,3.99738911428119,3.36354280299669,3.11390557125348,2.80179621506783,3.27426959179793,3.7373187685699,3.35864007424915,4.48099326177486,3.31283476898582,3.70206410381134,4.53312113064909,3.67866411206091,3.60820328106386,3.47333320022893,3.28854351680554,3.50495819376608,3.98711012956187,3.34010198990173,3.22256628853007
"isogroup15096",5.39506369554532,4.09017927451686,4.71455979775976,4.52374660878095,4.42110724417999,4.44896375606013,3.67585321146229,4.33851078680301,3.77940935784842,4.20939210815195,3.92886678770479,3.9072734852345,5.39857135241055,4.02288892729914,4.68411628461729,4.63213527611503,4.14129985273206,4.14560016896738,4.68737070751764,4.32826734744778,3.96936401195771,4.3941354140089,4.43134610692522,4.0655139585084,5.49820147498865,3.64050783799912,5.00034686630271,4.31826451331745,4.52484608996305,3.66465081729229,4.25752836796078,3.58442689604248,4.34949585019476,3.43168823948009,4.0957033731369,4.14494889357262,5.44124487089783,3.88008387137998,4.40680610401821,3.94448225043049,4.60097520198769,4.02706441233002,4.4312084444615,3.67910359080267,4.15525192421841,4.24263186048367,4.47361060160955,3.74166420568853
"isogroup7051",3.25761931809496,2.14050730302604,1.71981766175188,2.32634327829111,2.10105456275321,2.69346801149715,2.67554454849436,2.78013631022776,2.88947173490369,3.016785639887,3.16004677455787,3.43553077467799,2.56865590047432,1.9164209625824,1.50282195073541,1.74760024335569,2.33617299130245,2.29377235224251,2.05213099266672,2.53961412141705,2.52957828424937,2.98659979565582,3.2074495363276,2.54732020066002,2.5747920224621,1.49655967245323,1.87635785659903,2.1252287877869,2.52930315374122,2.01349344557038,2.14265745479963,2.83403238705935,3.13658791241703,2.27439175961918,3.54502710778974,3.36359260405427,1.98555048334111,1.73969614119045,1.5982580183252,2.05303942045135,2.24405199492262,2.73674761186754,2.35545721478653,2.72415331242335,2.73531985314214,3.07926209502375,2.21980792565621,3.3735394900096
"isogroup40331",1.82287360070848,2.87010117581963,3.27229949047689,3.59874744298556,3.78780118556941,2.82396816451219,3.59764215248179,3.16333021493085,3.35083330448041,2.93622172672954,2.97604657976762,3.35021238315061,2.00896949422266,2.9232995006074,2.98213209186703,3.74372938889826,3.61583517501658,4.15444870503451,3.32363059454254,3.70004707994948,3.1659948354809,3.68152034444559,3.24827575596018,3.04773998986269,2.0134931318912,2.97351012477441,3.24174617008429,3.81826178070171,3.43308270753084,3.34649856236111,3.96061638013384,3.2934750979922,2.31094330174811,3.13056936370124,3.36988273697784,3.5110579975726,1.70709111177767,3.13071295575264,3.02835726248957,3.54777415815655,3.11313446986424,4.1202772738547,3.43880485473177,3.26727354073066,3.44238640526911,3.02950276676879,2.9186604742725,3.44125377529205
"isogroup7834",3.0782641023623,4.01050742962972,4.70148241758053,4.68190899700733,4.88124269564301,4.38681112090848,5.47023962576138,5.52933659655585,6.4299417813232,5.48881983205331,5.46689065277808,5.45132935684837,3.11659622774065,4.26947489634986,4.32029606006214,4.71295649100916,4.9572439676692,5.10015025626071,4.58952061004409,5.11966190779543,5.17495149354866,5.08640910260949,5.82097656023656,6.00911131110012,2.66074105505357,4.01715412867661,4.72117281718989,4.88757724945468,5.00376234586332,4.97635246026452,4.76469577383619,5.25727851862891,5.43352353370601,5.50147053080841,5.1010623392158,5.733146532267,2.70169327372991,3.31114538949144,5.26255860271067,5.8105429561729,4.81898345683076,5.10042028635534,4.85614247127935,5.75825353513897,5.3774027998286,5.57386332996002,5.07142975760017,5.66486866989523
"isogroup14689",4.41924451701998,3.85163310375981,4.42553716691598,4.52559563407609,4.32808145845631,4.32066827349481,4.46933284850633,4.12404781141193,2.99133953966399,4.01638508642598,4.18237852677955,4.0732452419559,5.10565490634029,4.50190368302153,3.93155745158835,3.98223748954752,3.76572753976215,3.9172258211698,4.13045208673663,3.46790872018862,4.12814266770444,4.47173199683198,4.08479695796988,3.47255858432166,4.46793009192223,4.25762535582538,3.81724626069541,4.18259318646087,3.75591367342451,3.88960292377361,4.12983216100663,3.88869336648127,4.37370387330345,3.60928953372396,4.02576279161626,4.26318730868153,4.73408325640212,4.28904046224544,4.31008687184249,3.53253974723266,4.24958482437068,4.06198493164583,4.46871562316529,4.17290588390539,4.17316245542114,3.72161267038169,3.93652260580605,3.43548210331925
"isogroup6201",3.15579003343821,2.72162745643272,7.06685305048322,7.07826819458319,6.52211022185293,6.38651856327268,6.11126106915194,6.18293051266737,5.63298174829582,5.66323803122676,5.00472302739465,4.6328746887438,3.11429602462937,2.82367923396423,7.04699384552892,7.49668137293624,7.28090961058621,6.34443096993627,6.64590171738428,6.30526088574877,6.16611837086318,5.53600437116266,5.28425563697719,4.54881618895131,3.11805017333994,2.97635322987674,7.20824581008833,7.58644995908244,6.90994083799605,6.27342065911646,6.23531628122652,6.1817719552618,6.24148447742562,5.695115416586,5.38244184222168,5.20665745501409,3.1577987244461,3.01269929278268,6.88956228992868,7.27100903226544,7.2535460604226,6.2882227293827,6.08735154029454,6.04193534066886,6.31602801163098,5.89035015731291,5.02726673514649,5.03920841002403
"isogroup40176",2.51564546132734,2.82363882180511,3.56458347530983,3.39060558684676,4.602351376683,4.77328697862399,3.77129773023459,4.24666175304006,3.91633712840021,4.13504315374722,4.23693148577141,4.4632271488174,3.46024860112178,3.73907999157381,2.43712112709199,3.50132404067918,3.33480791840733,4.27305233521565,4.39171224413414,3.79744158010381,3.10206002279016,3.85428111678616,3.50154594566338,3.9764192690618,2.74673280191589,3.30455715208895,2.88747257343276,3.93850873786852,4.4831441015082,4.16419742138658,4.79097379819161,3.62604927721392,3.96368459340091,3.6821218532433,3.56365758046072,3.24545346405629,2.8048661113125,3.83772271721086,3.21577392370521,2.8792987886116,3.46051159949631,4.03174299298547,4.13311591992117,3.82795232670877,3.67284095176616,4.58097461609918,3.71167355036821,3.62681521010526
"isogroup32553",2.17343902380419,2.51594007610031,3.14477428068571,2.25803446522365,2.62408407164913,2.72086774707348,3.98154988040687,3.42744755448803,4.70310181520638,4.30264102421721,4.37961701950402,4.40666036305542,2.11709538843591,2.59690318274111,2.68955908219999,2.87988151829751,3.78174620540402,3.33581675209694,3.9182032941079,3.85230310387085,3.51422233225357,4.26884122465547,4.2753749078321,4.15739440699327,2.12170204720442,2.56673734921778,1.71460586005322,2.76606070387117,3.41649651194818,2.92774398251653,3.90938297436994,4.46679227951756,3.8725842560791,3.93828451892694,4.20175963203846,4.03658039589815,1.82703968201515,2.61782623135288,3.10868892925056,3.26513856620698,3.74937220705156,3.62424848029686,3.610030878821,4.40061422048304,3.57769226940684,4.36106073528376,4.46178923784413,3.79970075277109
"isogroup24835",4.72455710133261,5.21334478700557,5.70694817254294,5.47807407331535,4.77681721070654,5.63676421986586,4.92314382106388,5.00892877589112,5.87746360687671,6.17942187131023,5.83258822738502,6.22147847427812,4.43680188096431,5.09228654109676,5.75896903157558,5.3185920736531,5.15066246749065,4.81105112348976,6.09835889568272,6.49415100888363,5.67757348350635,6.01413570862731,6.45861599403158,5.53490262603386,3.55514915703699,4.58797028081821,5.38452723012907,5.29644815887295,4.79311537878561,5.12894242278318,5.86452849469241,5.89119356506098,6.10948046432521,5.95149673327174,5.07245044135049,5.17261217457407,4.86818661277646,4.88224418434948,5.33175284406852,5.10711460678157,4.75295755372075,5.1796928605657,5.87110737218508,5.45334332354777,5.90944656899695,5.27536224532705,6.35924292142744,4.95035429513983
"isogroup8465",3.2393965655914,5.74748094797333,4.84342425870636,5.43719150167491,5.43842455961691,5.95955126084682,5.8059805873577,5.7864885516823,5.58285429616553,6.47446757406487,6.16761098924116,6.24863112253482,3.43112749759396,5.35392976392439,5.09749642014803,4.67176595604991,5.38410320661197,5.43913439785774,6.20740590839863,6.23249491739865,5.66462263798774,5.68932600558327,6.08283183189786,6.09672941199168,3.02822462810313,5.71889320323168,5.41514108512305,4.71680390438707,5.75414975366259,5.11360776949606,5.73265827437694,5.39987227573893,6.02193472257647,5.46714800853344,6.86436257105168,6.25003537254753,3.06777462654721,4.99366032699244,5.10401693180549,5.80843455412208,6.22407725420097,5.36802678379109,5.861919332625,5.68890452761374,5.65529068891639,6.58709170795765,6.57507997468007,5.6384232784852
"isogroup7217",5.31972863862342,3.51790680839479,3.39220537012499,4.05968951481405,4.03839103612005,3.80613128200222,3.7783768247116,3.6156513501708,3.03755974208961,3.57683483878029,3.27417975729178,3.62862580523697,5.56894984025879,3.74586579147494,3.85565047386281,3.73167946202192,3.34104053612555,3.79400861082999,3.50848341746581,3.63450418723083,3.72956910734258,3.45296525440199,3.08923920276119,3.41777963042636,5.53943589576883,3.70997888226511,3.69459299855897,3.90141817161613,3.79290027758847,3.71223774170895,2.25067506702829,3.50055878325959,3.32669975546981,3.33831696759984,3.12599911322634,3.71156640937159,5.36823987544559,3.69347146316602,3.64519047059586,4.30297967271462,3.30588200486159,4.12705174677048,3.53363754266868,3.22540417593326,3.56165422751784,3.42598766018329,3.62243755025791,3.63402232114857
"isogroup7229",5.47876272823803,5.10544382139754,4.674842123831,4.59604874666656,4.20343579432366,4.85897166086941,3.92229407234035,4.76201808186049,4.1860604522511,4.46837296476387,5.05333191179015,4.80767345371404,5.25907874573355,4.52612900510764,4.83756483694074,4.25608938953955,4.63783272582251,4.47327948042284,4.76197459096128,4.99932828028717,4.86056447471556,4.62881455283653,4.60420041939264,4.48489416681796,5.2955324496249,4.63196931440362,5.25361804564745,4.38825672782488,5.02134111222756,4.62036811662964,4.71007550616345,4.69289460694382,4.82843937333824,4.06069122139899,5.00264694503258,4.63979468511399,4.92841674011065,4.88379678519208,5.11480805404886,4.43193798970151,5.01076237998379,4.44584312209498,4.88231651932484,5.19641412471487,4.78884934716593,4.39933787447926,4.98034034864404,4.32461154999325
"isogroup15219",5.10749327228756,6.62679344983807,5.65331787350135,6.08065734489356,5.777012001898,6.21460197781708,6.31125845716625,5.68482003946127,6.07298242366779,6.61789056372261,6.20478722038066,6.49178895937782,5.04521253093086,6.37113000763723,5.81893131790673,5.61303129262031,6.03521039399383,5.6845197385488,6.37227722853169,6.6956156715726,5.76232723207738,6.26029814350122,6.52797571978025,6.22660285152045,5.18131722733563,6.6896802328231,5.67684225568677,5.256865839202,6.10086333485565,5.61169830799158,6.01147348327495,6.22447244255507,6.20535631677023,5.33556184646361,6.52432007215603,6.26942812274049,5.02602208504464,5.63363927403933,5.88929937221801,5.73228791801936,6.39882460796946,5.45564417587174,6.12426607832742,6.11193841940883,6.15665521553899,5.9529387628331,6.86517662810507,5.49482779012997
"isogroup3603",6.7211144736247,6.72183275757314,6.51517968169788,6.67892360053814,6.62937695284336,7.04539279167214,6.80375198158668,6.71847251607801,6.7794747762364,6.88017976478037,6.96089399221005,6.76417860383886,6.5354640632001,6.76184355850984,6.63996288084807,6.59759298333964,6.76429804757146,6.68348191800413,6.95245142206623,6.89549855601312,6.95264654264268,7.34922137930411,7.08596691421883,6.80503312521787,6.57078805522018,6.8164477289749,6.83499950366828,6.81444016889203,6.62210254406674,6.58914830897869,6.92231450992739,6.87022493898344,6.9409415071614,6.76198030533755,7.15615990579544,7.26432383024523,6.70354049473749,6.54808478598781,6.83002504114982,6.42306445980229,6.74074928341996,6.60330759695804,6.93853584367595,7.05325671527391,6.99286872202514,6.69562351172255,6.97975027761456,6.617833690534
"isogroup4118",6.77901992998271,6.2794273546288,5.03520747323258,5.45908146728379,4.77210214045536,4.91724583816902,4.78548351636377,4.84351163689,4.91726494540546,4.72883013204738,4.63783590074665,5.09088750375397,6.92278705107497,6.33715157396157,5.41821953854385,5.2121164987837,5.0728724015172,5.37480321796952,4.50381039770252,4.6907297191302,4.90756619158036,4.25091921396442,4.58277430212556,5.11295683680595,6.71201343911829,6.33077079568128,5.0028136123238,5.20190933862236,4.94984284136106,5.53289244743146,4.77646502922611,4.91525152236886,4.36775998044955,4.89755571541879,4.72567743962138,5.3547976785057,6.94577183056752,6.32114074307638,5.10779211783719,4.99948866288014,5.15570858658419,5.45827204016366,4.46043143106896,4.99347920653312,4.80174653635303,4.38989396266395,4.87583926094552,5.35099696233095
"isogroup16025",2.21469585504705,2.56882923487816,2.55060255378311,2.27027498948674,2.89558280026268,3.34736666285971,3.39333574207956,2.75729407553971,3.43264481349544,3.33059289930681,3.5680494419054,3.40086523810563,1.92722400009331,2.56782052804126,2.42648878696,2.97372870150821,3.23440851113491,3.28264894219073,3.11256032771096,2.7793363291835,3.32210604139969,3.20167424821377,3.58839898289561,3.70811738748552,1.57655283681856,2.74224296938296,2.72833637293938,2.62136842968189,2.60065883488648,2.78591216028555,3.37717742562748,3.23238761394727,3.74568478654412,3.32875068064529,3.99997931758581,2.74665988732614,2.26796750415302,2.88625925497435,3.2834346744224,2.96159571891502,3.14377757712638,3.43150737637149,3.28320564861436,3.5977847685106,3.32684544886465,3.90327414247804,3.81139340632835,3.1521575540174
"isogroup26707",3.498367808158,5.38928870137309,4.75226573559853,5.3410374744343,5.50524175487684,5.5830075978649,4.70868052309625,4.57035812528708,3.06262405591243,4.41587057235399,4.19689364437308,4.21234955165857,4.45199845336298,5.3570068026895,5.26733690759014,4.80232299593492,5.08829909501634,5.12414983911714,5.41972193387277,4.29607030427864,4.51820156246784,4.71550153879102,4.38229167275737,4.26627220429419,3.52057820266535,5.3892810076248,5.0557976098443,5.13961345216821,4.9160114936009,5.1064037019121,4.83844818436753,4.48415963202829,5.16584209096504,4.57550911915648,4.68887314771333,3.97459009499843,4.2687894481132,5.7583111054496,5.4819952525298,4.43312975944023,5.19394616203675,5.26538746608166,4.95911111906981,4.11256817489928,5.13180926464425,4.84313287244871,4.56297165139537,3.42850426136085
"isogroup6582",2.37838159082873,3.97790300867591,4.44719404799189,4.51380006252966,3.69096378609177,4.43824385629681,4.39234692423913,4.78714136533443,4.29927428106061,5.08073201055194,4.72094828361315,4.79094683484981,2.79674724322844,3.77232064471217,4.38088665291232,4.54936215004653,4.34190732220889,3.78362265531151,4.4567950699288,5.17488706731257,4.46635216090167,4.38353496506048,5.16409543869537,4.95611775686783,3.16703362557364,3.11972717222608,4.4429405625006,3.83153474635489,4.05022725559169,4.21883679122885,4.3051304124043,4.93124818512232,4.75068781271343,4.21735548528614,4.53360430004313,4.81033458283988,2.85524018873202,2.95880488172389,4.43060016802131,4.02559750770313,4.82274711895989,3.90593613060641,4.7389548172935,4.6954973433274,4.43927045897936,4.32066219790898,5.02449581117223,3.9200276273553
